Fecha,Hora_Real,Mesa,Estado,Permanencia_Segundos
2026-06-13,00:14:49,Mesa 10,SIGUE OCUPADA,225.0
2026-06-13,00:14:49,Mesa 14,SIGUE OCUPADA,225.0
2026-06-13,00:14:50,Mesa 15,SIGUE OCUPADA,225.6
2026-06-13,00:14:51,Mesa 16,SIGUE OCUPADA,225.0
2026-06-13,00:14:53,Mesa 13,SIGUE OCUPADA,228.0
2026-06-13,00:15:06,Mesa 12,SIGUE OCUPADA,230.1
2026-06-13,00:15:06,Mesa 1,SIGUE OCUPADA,240.0
2026-06-13,00:15:06,Mesa 5,SIGUE OCUPADA,240.0
2026-06-13,00:15:06,Mesa 10,SIGUE OCUPADA,240.0
2026-06-13,00:15:06,Mesa 14,SIGUE OCUPADA,240.0
2026-06-13,00:15:07,Mesa 15,SIGUE OCUPADA,240.6
2026-06-13,00:15:08,Mesa 16,SIGUE OCUPADA,240.0
2026-06-13,00:15:10,Mesa 13,SIGUE OCUPADA,243.0
2026-06-13,00:15:23,Mesa 12,SIGUE OCUPADA,245.1
2026-06-13,00:15:23,Mesa 1,SIGUE OCUPADA,255.0
2026-06-13,00:15:23,Mesa 10,SIGUE OCUPADA,255.0
2026-06-13,00:15:23,Mesa 14,SIGUE OCUPADA,255.0
2026-06-13,00:15:23,Mesa 5,SIGUE OCUPADA,255.0
2026-06-13,00:15:24,Mesa 15,SIGUE OCUPADA,255.6
2026-06-13,00:15:25,Mesa 16,SIGUE OCUPADA,255.0
2026-06-13,00:15:27,Mesa 13,SIGUE OCUPADA,258.0
2026-06-13,00:15:40,Mesa 12,SIGUE OCUPADA,260.1
2026-06-13,00:15:41,Mesa 1,SIGUE OCUPADA,270.0
2026-06-13,00:15:41,Mesa 10,SIGUE OCUPADA,270.0
2026-06-13,00:15:41,Mesa 14,SIGUE OCUPADA,270.0
2026-06-13,00:15:41,Mesa 15,SIGUE OCUPADA,270.6
2026-06-13,00:15:43,Mesa 16,SIGUE OCUPADA,270.0
2026-06-13,00:15:43,Mesa 5,SIGUE OCUPADA,272.0
2026-06-13,00:15:44,Mesa 13,SIGUE OCUPADA,273.0
2026-06-13,00:15:45,Mesa 1,LIBERADA (fin video),273.8
2026-06-13,00:15:45,Mesa 5,LIBERADA (fin video),273.8
2026-06-13,00:15:45,Mesa 10,LIBERADA (fin video),273.8
2026-06-13,00:15:45,Mesa 12,LIBERADA (fin video),264.2
2026-06-13,00:15:45,Mesa 13,LIBERADA (fin video),273.8
2026-06-13,00:15:45,Mesa 14,LIBERADA (fin video),273.8
2026-06-13,00:15:45,Mesa 15,LIBERADA (fin video),273.8
2026-06-13,00:15:45,Mesa 16,LIBERADA (fin video),272.1
2026-06-13,00:44:28,Mesa 1,OCUPADA,0.0
2026-06-13,00:44:28,Mesa 3,OCUPADA,0.0
2026-06-13,00:44:28,Mesa 5,OCUPADA,0.0
2026-06-13,00:44:28,Mesa 8,OCUPADA,0.0
2026-06-13,00:44:28,Mesa 10,OCUPADA,0.0
2026-06-13,00:44:28,Mesa 13,OCUPADA,0.0
2026-06-13,00:44:28,Mesa 14,OCUPADA,0.0
2026-06-13,00:44:28,Mesa 15,OCUPADA,0.0
2026-06-13,00:44:30,Mesa 16,OCUPADA,0.0
2026-06-13,00:44:33,Mesa 9,OCUPADA,0.0
2026-06-13,00:44:39,Mesa 12,OCUPADA,0.0
2026-06-13,00:44:41,Mesa 1,SIGUE OCUPADA,15.0
2026-06-13,00:44:41,Mesa 3,SIGUE OCUPADA,15.0
2026-06-13,00:44:41,Mesa 5,SIGUE OCUPADA,15.0
2026-06-13,00:44:41,Mesa 8,SIGUE OCUPADA,15.0
2026-06-13,00:44:41,Mesa 10,SIGUE OCUPADA,15.0
2026-06-13,00:44:41,Mesa 13,SIGUE OCUPADA,15.0
2026-06-13,00:44:41,Mesa 14,SIGUE OCUPADA,15.0
2026-06-13,00:44:41,Mesa 15,SIGUE OCUPADA,15.0
2026-06-13,00:44:43,Mesa 16,SIGUE OCUPADA,15.0
2026-06-13,00:44:44,Mesa 1,LIBERADA (fin video),17.8
2026-06-13,00:44:44,Mesa 3,LIBERADA (fin video),17.8
2026-06-13,00:44:44,Mesa 5,LIBERADA (fin video),17.8
2026-06-13,00:44:44,Mesa 8,LIBERADA (fin video),17.8
2026-06-13,00:44:44,Mesa 9,LIBERADA (fin video),13.8
2026-06-13,00:44:44,Mesa 10,LIBERADA (fin video),17.8
2026-06-13,00:44:44,Mesa 12,LIBERADA (fin video),8.3
2026-06-13,00:44:44,Mesa 13,LIBERADA (fin video),17.8
2026-06-13,00:44:44,Mesa 14,LIBERADA (fin video),17.8
2026-06-13,00:44:44,Mesa 15,LIBERADA (fin video),17.8
2026-06-13,00:44:44,Mesa 16,LIBERADA (fin video),16.2
2026-06-13,01:54:06,Mesa 11,OCUPADA,0.0
2026-06-13,01:54:07,Mesa 2,OCUPADA,0.0
2026-06-13,01:54:08,Mesa 3,OCUPADA,0.0
2026-06-13,01:54:08,Mesa 10,OCUPADA,0.0
2026-06-13,01:54:10,Mesa 12,OCUPADA,0.0
2026-06-13,01:54:11,Mesa 14,OCUPADA,0.0
2026-06-13,01:54:11,Mesa 13,OCUPADA,0.0
2026-06-13,01:54:18,Mesa 11,SIGUE OCUPADA,15.0
2026-06-13,01:54:19,Mesa 2,SIGUE OCUPADA,15.0
2026-06-13,01:54:19,Mesa 4,OCUPADA,0.0
2026-06-13,01:54:20,Mesa 3,SIGUE OCUPADA,15.0
2026-06-13,01:54:20,Mesa 10,SIGUE OCUPADA,15.0
2026-06-13,01:54:22,Mesa 12,SIGUE OCUPADA,15.0
2026-06-13,01:54:23,Mesa 14,SIGUE OCUPADA,15.0
2026-06-13,01:54:23,Mesa 13,SIGUE OCUPADA,15.7
2026-06-13,01:54:31,Mesa 4,SIGUE OCUPADA,15.0
2026-06-13,01:54:35,Mesa 11,SIGUE OCUPADA,30.0
2026-06-13,01:54:35,Mesa 2,SIGUE OCUPADA,30.0
2026-06-13,01:54:36,Mesa 3,SIGUE OCUPADA,30.0
2026-06-13,01:54:36,Mesa 10,SIGUE OCUPADA,30.0
2026-06-13,01:54:38,Mesa 12,SIGUE OCUPADA,30.0
2026-06-13,01:54:39,Mesa 14,SIGUE OCUPADA,30.0
2026-06-13,01:54:40,Mesa 13,SIGUE OCUPADA,30.8
2026-06-13,01:54:48,Mesa 4,SIGUE OCUPADA,30.3
2026-06-13,01:54:50,Mesa 7,OCUPADA,0.0
2026-06-13,01:54:51,Mesa 11,SIGUE OCUPADA,45.0
2026-06-13,01:54:52,Mesa 2,SIGUE OCUPADA,45.4
2026-06-13,01:54:52,Mesa 3,SIGUE OCUPADA,45.0
2026-06-13,01:54:53,Mesa 10,SIGUE OCUPADA,45.0
2026-06-13,01:54:54,Mesa 12,SIGUE OCUPADA,45.0
2026-06-13,01:54:55,Mesa 14,SIGUE OCUPADA,45.0
2026-06-13,01:54:57,Mesa 13,SIGUE OCUPADA,46.6
2026-06-13,01:55:02,Mesa 7,SIGUE OCUPADA,15.0
2026-06-13,01:55:04,Mesa 4,SIGUE OCUPADA,45.4
2026-06-13,01:55:07,Mesa 11,SIGUE OCUPADA,60.0
2026-06-13,01:55:09,Mesa 3,SIGUE OCUPADA,60.0
2026-06-13,01:55:09,Mesa 2,SIGUE OCUPADA,61.1
2026-06-13,01:55:09,Mesa 10,SIGUE OCUPADA,60.0
2026-06-13,01:55:10,Mesa 12,SIGUE OCUPADA,60.0
2026-06-13,01:55:11,Mesa 14,SIGUE OCUPADA,60.0
2026-06-13,01:55:13,Mesa 13,SIGUE OCUPADA,61.6
2026-06-13,01:55:18,Mesa 7,SIGUE OCUPADA,30.3
2026-06-13,01:55:21,Mesa 4,SIGUE OCUPADA,60.4
2026-06-13,01:55:24,Mesa 11,SIGUE OCUPADA,75.1
2026-06-13,01:55:25,Mesa 3,SIGUE OCUPADA,75.0
2026-06-13,01:55:25,Mesa 10,SIGUE OCUPADA,75.0
2026-06-13,01:55:25,Mesa 2,LIBERADA (fin video),76.3
2026-06-13,01:55:25,Mesa 3,LIBERADA (fin video),75.4
2026-06-13,01:55:25,Mesa 4,LIBERADA (fin video),64.6
2026-06-13,01:55:25,Mesa 7,LIBERADA (fin video),36.7
2026-06-13,01:55:25,Mesa 10,LIBERADA (fin video),75.0
2026-06-13,01:55:25,Mesa 11,LIBERADA (fin video),76.6
2026-06-13,01:55:25,Mesa 12,LIBERADA (fin video),73.7
2026-06-13,01:55:25,Mesa 13,LIBERADA (fin video),72.6
2026-06-13,01:55:25,Mesa 14,LIBERADA (fin video),72.7
2026-06-13,01:59:36,Mesa 1,OCUPADA,0.0
2026-06-13,01:59:36,Mesa 3,OCUPADA,0.0
2026-06-13,01:59:36,Mesa 5,OCUPADA,0.0
2026-06-13,01:59:36,Mesa 8,OCUPADA,0.0
2026-06-13,01:59:36,Mesa 10,OCUPADA,0.0
2026-06-13,01:59:36,Mesa 13,OCUPADA,0.0
2026-06-13,01:59:36,Mesa 14,OCUPADA,0.0
2026-06-13,01:59:36,Mesa 15,OCUPADA,0.0
2026-06-13,01:59:38,Mesa 16,OCUPADA,0.0
2026-06-13,01:59:41,Mesa 9,OCUPADA,0.0
2026-06-13,01:59:47,Mesa 12,OCUPADA,0.0
2026-06-13,01:59:49,Mesa 1,SIGUE OCUPADA,15.0
2026-06-13,01:59:49,Mesa 3,SIGUE OCUPADA,15.0
2026-06-13,01:59:49,Mesa 5,SIGUE OCUPADA,15.0
2026-06-13,01:59:49,Mesa 8,SIGUE OCUPADA,15.0
2026-06-13,01:59:49,Mesa 10,SIGUE OCUPADA,15.0
2026-06-13,01:59:49,Mesa 13,SIGUE OCUPADA,15.0
2026-06-13,01:59:49,Mesa 14,SIGUE OCUPADA,15.0
2026-06-13,01:59:49,Mesa 15,SIGUE OCUPADA,15.0
2026-06-13,01:59:51,Mesa 16,SIGUE OCUPADA,15.0
2026-06-13,01:59:54,Mesa 9,SIGUE OCUPADA,15.0
2026-06-13,02:00:00,Mesa 12,SIGUE OCUPADA,15.0
2026-06-13,02:00:07,Mesa 1,SIGUE OCUPADA,30.0
2026-06-13,02:00:07,Mesa 3,SIGUE OCUPADA,30.0
2026-06-13,02:00:07,Mesa 5,SIGUE OCUPADA,30.0
2026-06-13,02:00:07,Mesa 8,SIGUE OCUPADA,30.0
2026-06-13,02:00:07,Mesa 10,SIGUE OCUPADA,30.0
2026-06-13,02:00:07,Mesa 13,SIGUE OCUPADA,30.0
2026-06-13,02:00:07,Mesa 14,SIGUE OCUPADA,30.0
2026-06-13,02:00:07,Mesa 15,SIGUE OCUPADA,30.0
2026-06-13,02:00:09,Mesa 16,SIGUE OCUPADA,30.0
2026-06-13,02:00:11,Mesa 9,SIGUE OCUPADA,30.0
2026-06-13,02:00:18,Mesa 12,SIGUE OCUPADA,30.0
2026-06-13,02:00:24,Mesa 1,SIGUE OCUPADA,45.0
2026-06-13,02:00:24,Mesa 3,SIGUE OCUPADA,45.0
2026-06-13,02:00:24,Mesa 5,SIGUE OCUPADA,45.0
2026-06-13,02:00:24,Mesa 8,SIGUE OCUPADA,45.0
2026-06-13,02:00:24,Mesa 10,SIGUE OCUPADA,45.0
2026-06-13,02:00:24,Mesa 13,SIGUE OCUPADA,45.0
2026-06-13,02:00:24,Mesa 14,SIGUE OCUPADA,45.0
2026-06-13,02:00:24,Mesa 15,SIGUE OCUPADA,45.0
2026-06-13,02:00:26,Mesa 16,SIGUE OCUPADA,45.0
2026-06-13,02:00:30,Mesa 9,SIGUE OCUPADA,46.0
2026-06-13,02:00:36,Mesa 12,SIGUE OCUPADA,45.0
2026-06-13,02:00:42,Mesa 1,SIGUE OCUPADA,60.0
2026-06-13,02:00:42,Mesa 5,SIGUE OCUPADA,60.0
2026-06-13,02:00:42,Mesa 8,SIGUE OCUPADA,60.0
2026-06-13,02:00:42,Mesa 10,SIGUE OCUPADA,60.0
2026-06-13,02:00:42,Mesa 14,SIGUE OCUPADA,60.0
2026-06-13,02:00:42,Mesa 15,SIGUE OCUPADA,60.0
2026-06-13,02:00:42,Mesa 13,SIGUE OCUPADA,60.2
2026-06-13,02:00:43,Mesa 11,OCUPADA,0.0
2026-06-13,02:00:44,Mesa 16,SIGUE OCUPADA,60.0
2026-06-13,02:00:47,Mesa 3,LIBERADA,64.6
2026-06-13,02:00:48,Mesa 9,SIGUE OCUPADA,61.0
2026-06-13,02:00:55,Mesa 12,SIGUE OCUPADA,61.6
2026-06-13,02:00:56,Mesa 11,SIGUE OCUPADA,15.3
2026-06-13,02:01:00,Mesa 1,SIGUE OCUPADA,75.0
2026-06-13,02:01:00,Mesa 5,SIGUE OCUPADA,75.0
2026-06-13,02:01:00,Mesa 8,SIGUE OCUPADA,75.0
2026-06-13,02:01:00,Mesa 10,SIGUE OCUPADA,75.0
2026-06-13,02:01:00,Mesa 14,SIGUE OCUPADA,75.0
2026-06-13,02:01:00,Mesa 15,SIGUE OCUPADA,75.0
2026-06-13,02:01:00,Mesa 13,SIGUE OCUPADA,75.2
2026-06-13,02:01:02,Mesa 16,SIGUE OCUPADA,75.0
2026-06-13,02:01:05,Mesa 9,SIGUE OCUPADA,76.0
2026-06-13,02:01:14,Mesa 12,SIGUE OCUPADA,77.4
2026-06-13,02:01:14,Mesa 11,SIGUE OCUPADA,30.3
2026-06-13,02:01:15,Mesa 9,LIBERADA,84.0
2026-06-13,02:01:17,Mesa 1,SIGUE OCUPADA,90.0
2026-06-13,02:01:17,Mesa 5,SIGUE OCUPADA,90.0
2026-06-13,02:01:17,Mesa 10,SIGUE OCUPADA,90.0
2026-06-13,02:01:17,Mesa 14,SIGUE OCUPADA,90.0
2026-06-13,02:01:17,Mesa 15,SIGUE OCUPADA,90.0
2026-06-13,02:01:17,Mesa 13,SIGUE OCUPADA,90.2
2026-06-13,02:01:19,Mesa 16,SIGUE OCUPADA,90.0
2026-06-13,02:01:24,Mesa 8,LIBERADA,96.2
2026-06-13,02:01:31,Mesa 11,SIGUE OCUPADA,45.3
2026-06-13,02:01:34,Mesa 12,SIGUE OCUPADA,94.9
2026-06-13,02:01:35,Mesa 1,SIGUE OCUPADA,105.0
2026-06-13,02:01:35,Mesa 5,SIGUE OCUPADA,105.0
2026-06-13,02:01:35,Mesa 10,SIGUE OCUPADA,105.0
2026-06-13,02:01:35,Mesa 14,SIGUE OCUPADA,105.0
2026-06-13,02:01:35,Mesa 15,SIGUE OCUPADA,105.0
2026-06-13,02:01:37,Mesa 16,SIGUE OCUPADA,105.0
2026-06-13,02:01:38,Mesa 13,SIGUE OCUPADA,108.0
2026-06-13,02:01:48,Mesa 11,SIGUE OCUPADA,60.3
2026-06-13,02:01:51,Mesa 12,SIGUE OCUPADA,110.1
2026-06-13,02:01:51,Mesa 1,SIGUE OCUPADA,120.0
2026-06-13,02:01:51,Mesa 5,SIGUE OCUPADA,120.0
2026-06-13,02:01:51,Mesa 10,SIGUE OCUPADA,120.0
2026-06-13,02:01:51,Mesa 14,SIGUE OCUPADA,120.0
2026-06-13,02:01:51,Mesa 15,SIGUE OCUPADA,120.0
2026-06-13,02:01:53,Mesa 16,SIGUE OCUPADA,120.0
2026-06-13,02:01:54,Mesa 13,SIGUE OCUPADA,123.0
2026-06-13,02:02:03,Mesa 11,SIGUE OCUPADA,75.3
2026-06-13,02:02:06,Mesa 12,SIGUE OCUPADA,125.1
2026-06-13,02:02:06,Mesa 1,SIGUE OCUPADA,135.0
2026-06-13,02:02:06,Mesa 5,SIGUE OCUPADA,135.0
2026-06-13,02:02:06,Mesa 10,SIGUE OCUPADA,135.0
2026-06-13,02:02:06,Mesa 14,SIGUE OCUPADA,135.0
2026-06-13,02:02:06,Mesa 15,SIGUE OCUPADA,135.0
2026-06-13,02:02:08,Mesa 16,SIGUE OCUPADA,135.0
2026-06-13,02:02:09,Mesa 13,SIGUE OCUPADA,138.0
2026-06-13,02:02:19,Mesa 11,SIGUE OCUPADA,90.3
2026-06-13,02:02:22,Mesa 12,SIGUE OCUPADA,140.1
2026-06-13,02:02:22,Mesa 1,SIGUE OCUPADA,150.0
2026-06-13,02:02:22,Mesa 5,SIGUE OCUPADA,150.0
2026-06-13,02:02:22,Mesa 10,SIGUE OCUPADA,150.0
2026-06-13,02:02:22,Mesa 14,SIGUE OCUPADA,150.0
2026-06-13,02:02:22,Mesa 15,SIGUE OCUPADA,150.0
2026-06-13,02:02:24,Mesa 16,SIGUE OCUPADA,150.0
2026-06-13,02:02:25,Mesa 9,OCUPADA,0.0
2026-06-13,02:02:25,Mesa 13,SIGUE OCUPADA,153.0
2026-06-13,02:02:34,Mesa 11,SIGUE OCUPADA,105.3
2026-06-13,02:02:36,Mesa 9,SIGUE OCUPADA,15.0
2026-06-13,02:02:37,Mesa 12,SIGUE OCUPADA,155.1
2026-06-13,02:02:38,Mesa 1,SIGUE OCUPADA,165.0
2026-06-13,02:02:38,Mesa 5,SIGUE OCUPADA,165.0
2026-06-13,02:02:38,Mesa 10,SIGUE OCUPADA,165.0
2026-06-13,02:02:38,Mesa 14,SIGUE OCUPADA,165.0
2026-06-13,02:02:38,Mesa 15,SIGUE OCUPADA,165.0
2026-06-13,02:02:39,Mesa 16,SIGUE OCUPADA,165.0
2026-06-13,02:02:41,Mesa 13,SIGUE OCUPADA,168.0
2026-06-13,02:02:49,Mesa 9,LIBERADA,27.0
2026-06-13,02:02:52,Mesa 11,SIGUE OCUPADA,121.8
2026-06-13,02:02:53,Mesa 12,SIGUE OCUPADA,170.1
2026-06-13,02:02:53,Mesa 1,SIGUE OCUPADA,180.0
2026-06-13,02:02:53,Mesa 5,SIGUE OCUPADA,180.0
2026-06-13,02:02:53,Mesa 10,SIGUE OCUPADA,180.0
2026-06-13,02:02:53,Mesa 14,SIGUE OCUPADA,180.0
2026-06-13,02:02:54,Mesa 15,SIGUE OCUPADA,180.6
2026-06-13,02:02:55,Mesa 16,SIGUE OCUPADA,180.0
2026-06-13,02:02:56,Mesa 13,SIGUE OCUPADA,183.0
2026-06-13,02:03:07,Mesa 11,SIGUE OCUPADA,137.1
2026-06-13,02:03:08,Mesa 12,SIGUE OCUPADA,185.1
2026-06-13,02:03:09,Mesa 1,SIGUE OCUPADA,195.0
2026-06-13,02:03:09,Mesa 5,SIGUE OCUPADA,195.0
2026-06-13,02:03:09,Mesa 10,SIGUE OCUPADA,195.0
2026-06-13,02:03:09,Mesa 14,SIGUE OCUPADA,195.0
2026-06-13,02:03:09,Mesa 15,SIGUE OCUPADA,195.6
2026-06-13,02:03:10,Mesa 16,SIGUE OCUPADA,195.0
2026-06-13,02:03:12,Mesa 13,SIGUE OCUPADA,198.0
2026-06-13,02:03:24,Mesa 12,SIGUE OCUPADA,200.1
2026-06-13,02:03:24,Mesa 1,SIGUE OCUPADA,210.0
2026-06-13,02:03:24,Mesa 5,SIGUE OCUPADA,210.0
2026-06-13,02:03:24,Mesa 10,SIGUE OCUPADA,210.0
2026-06-13,02:03:24,Mesa 14,SIGUE OCUPADA,210.0
2026-06-13,02:03:25,Mesa 15,SIGUE OCUPADA,210.6
2026-06-13,02:03:25,Mesa 11,LIBERADA,154.2
2026-06-13,02:03:26,Mesa 16,SIGUE OCUPADA,210.0
2026-06-13,02:03:27,Mesa 13,SIGUE OCUPADA,213.0
2026-06-13,02:03:40,Mesa 12,SIGUE OCUPADA,215.1
2026-06-13,02:03:40,Mesa 1,SIGUE OCUPADA,225.0
2026-06-13,02:03:40,Mesa 5,SIGUE OCUPADA,225.0
2026-06-13,02:03:40,Mesa 10,SIGUE OCUPADA,225.0
2026-06-13,02:03:40,Mesa 14,SIGUE OCUPADA,225.0
2026-06-13,02:03:41,Mesa 15,SIGUE OCUPADA,225.6
2026-06-13,02:03:42,Mesa 16,SIGUE OCUPADA,225.0
2026-06-13,02:03:43,Mesa 13,SIGUE OCUPADA,228.0
2026-06-13,02:03:55,Mesa 12,SIGUE OCUPADA,230.1
2026-06-13,02:03:55,Mesa 1,SIGUE OCUPADA,240.0
2026-06-13,02:03:55,Mesa 5,SIGUE OCUPADA,240.0
2026-06-13,02:03:55,Mesa 10,SIGUE OCUPADA,240.0
2026-06-13,02:03:55,Mesa 14,SIGUE OCUPADA,240.0
2026-06-13,02:03:56,Mesa 15,SIGUE OCUPADA,240.6
2026-06-13,02:03:57,Mesa 16,SIGUE OCUPADA,240.0
2026-06-13,02:03:58,Mesa 13,SIGUE OCUPADA,243.0
2026-06-13,02:04:10,Mesa 12,SIGUE OCUPADA,245.1
2026-06-13,02:04:11,Mesa 1,SIGUE OCUPADA,255.0
2026-06-13,02:04:11,Mesa 10,SIGUE OCUPADA,255.0
2026-06-13,02:04:11,Mesa 14,SIGUE OCUPADA,255.0
2026-06-13,02:04:11,Mesa 5,SIGUE OCUPADA,255.0
2026-06-13,02:04:11,Mesa 15,SIGUE OCUPADA,255.6
2026-06-13,02:04:12,Mesa 16,SIGUE OCUPADA,255.0
2026-06-13,02:04:14,Mesa 13,SIGUE OCUPADA,258.0
2026-06-13,02:06:48,Mesa 1,OCUPADA,0.0
2026-06-13,02:06:48,Mesa 3,OCUPADA,0.0
2026-06-13,02:06:48,Mesa 5,OCUPADA,0.0
2026-06-13,02:06:48,Mesa 8,OCUPADA,0.0
2026-06-13,02:06:48,Mesa 10,OCUPADA,0.0
2026-06-13,02:06:48,Mesa 13,OCUPADA,0.0
2026-06-13,02:06:48,Mesa 14,OCUPADA,0.0
2026-06-13,02:06:48,Mesa 15,OCUPADA,0.0
2026-06-13,02:06:50,Mesa 16,OCUPADA,0.0
2026-06-13,02:06:53,Mesa 9,OCUPADA,0.0
2026-06-13,02:06:53,Mesa 1,LIBERADA (fin video),8.5
2026-06-13,02:06:53,Mesa 3,LIBERADA (fin video),8.5
2026-06-13,02:06:53,Mesa 5,LIBERADA (fin video),8.5
2026-06-13,02:06:53,Mesa 8,LIBERADA (fin video),8.5
2026-06-13,02:06:53,Mesa 9,LIBERADA (fin video),4.5
2026-06-13,02:06:53,Mesa 10,LIBERADA (fin video),8.5
2026-06-13,02:06:53,Mesa 13,LIBERADA (fin video),8.5
2026-06-13,02:06:53,Mesa 14,LIBERADA (fin video),8.5
2026-06-13,02:06:53,Mesa 15,LIBERADA (fin video),8.5
2026-06-13,02:06:53,Mesa 16,LIBERADA (fin video),6.8
2026-06-13,02:08:01,Mesa 1,OCUPADA,0.0
2026-06-13,02:08:01,Mesa 3,OCUPADA,0.0
2026-06-13,02:08:01,Mesa 5,OCUPADA,0.0
2026-06-13,02:08:01,Mesa 8,OCUPADA,0.0
2026-06-13,02:08:01,Mesa 10,OCUPADA,0.0
2026-06-13,02:08:01,Mesa 13,OCUPADA,0.0
2026-06-13,02:08:01,Mesa 14,OCUPADA,0.0
2026-06-13,02:08:01,Mesa 15,OCUPADA,0.0
2026-06-13,02:08:03,Mesa 16,OCUPADA,0.0
2026-06-13,02:08:06,Mesa 9,OCUPADA,0.0
2026-06-13,02:08:12,Mesa 12,OCUPADA,0.0
2026-06-13,02:08:14,Mesa 1,SIGUE OCUPADA,15.0
2026-06-13,02:08:14,Mesa 3,SIGUE OCUPADA,15.0
2026-06-13,02:08:14,Mesa 5,SIGUE OCUPADA,15.0
2026-06-13,02:08:14,Mesa 8,SIGUE OCUPADA,15.0
2026-06-13,02:08:14,Mesa 10,SIGUE OCUPADA,15.0
2026-06-13,02:08:14,Mesa 13,SIGUE OCUPADA,15.0
2026-06-13,02:08:14,Mesa 14,SIGUE OCUPADA,15.0
2026-06-13,02:08:14,Mesa 15,SIGUE OCUPADA,15.0
2026-06-13,02:08:16,Mesa 16,SIGUE OCUPADA,15.0
2026-06-13,02:08:18,Mesa 9,SIGUE OCUPADA,15.0
2026-06-13,02:08:22,Mesa 11,OCUPADA,0.0
2026-06-13,02:08:25,Mesa 12,SIGUE OCUPADA,15.0
2026-06-13,02:08:31,Mesa 1,SIGUE OCUPADA,30.0
2026-06-13,02:08:31,Mesa 3,SIGUE OCUPADA,30.0
2026-06-13,02:08:31,Mesa 5,SIGUE OCUPADA,30.0
2026-06-13,02:08:31,Mesa 8,SIGUE OCUPADA,30.0
2026-06-13,02:08:31,Mesa 10,SIGUE OCUPADA,30.0
2026-06-13,02:08:31,Mesa 13,SIGUE OCUPADA,30.0
2026-06-13,02:08:31,Mesa 14,SIGUE OCUPADA,30.0
2026-06-13,02:08:31,Mesa 15,SIGUE OCUPADA,30.0
2026-06-13,02:08:33,Mesa 16,SIGUE OCUPADA,30.0
2026-06-13,02:08:36,Mesa 11,SIGUE OCUPADA,15.5
2026-06-13,02:08:36,Mesa 9,SIGUE OCUPADA,30.0
2026-06-13,02:08:43,Mesa 12,SIGUE OCUPADA,30.0
2026-06-13,02:08:49,Mesa 1,SIGUE OCUPADA,45.0
2026-06-13,02:08:49,Mesa 3,SIGUE OCUPADA,45.0
2026-06-13,02:08:49,Mesa 5,SIGUE OCUPADA,45.0
2026-06-13,02:08:49,Mesa 8,SIGUE OCUPADA,45.0
2026-06-13,02:08:49,Mesa 10,SIGUE OCUPADA,45.0
2026-06-13,02:08:49,Mesa 13,SIGUE OCUPADA,45.0
2026-06-13,02:08:49,Mesa 14,SIGUE OCUPADA,45.0
2026-06-13,02:08:49,Mesa 15,SIGUE OCUPADA,45.0
2026-06-13,02:08:51,Mesa 16,SIGUE OCUPADA,45.0
2026-06-13,02:08:53,Mesa 11,SIGUE OCUPADA,30.5
2026-06-13,02:08:55,Mesa 9,SIGUE OCUPADA,46.0
2026-06-13,02:09:00,Mesa 12,SIGUE OCUPADA,45.0
2026-06-13,02:09:07,Mesa 1,SIGUE OCUPADA,60.0
2026-06-13,02:09:07,Mesa 5,SIGUE OCUPADA,60.0
2026-06-13,02:09:07,Mesa 8,SIGUE OCUPADA,60.0
2026-06-13,02:09:07,Mesa 10,SIGUE OCUPADA,60.0
2026-06-13,02:09:07,Mesa 14,SIGUE OCUPADA,60.0
2026-06-13,02:09:07,Mesa 15,SIGUE OCUPADA,60.0
2026-06-13,02:09:07,Mesa 13,SIGUE OCUPADA,60.2
2026-06-13,02:09:09,Mesa 16,SIGUE OCUPADA,60.0
2026-06-13,02:09:11,Mesa 11,SIGUE OCUPADA,45.5
2026-06-13,02:09:12,Mesa 3,LIBERADA,64.6
2026-06-13,02:09:13,Mesa 9,SIGUE OCUPADA,61.0
2026-06-13,02:09:20,Mesa 12,SIGUE OCUPADA,61.6
2026-06-13,02:09:24,Mesa 1,SIGUE OCUPADA,75.0
2026-06-13,02:09:24,Mesa 5,SIGUE OCUPADA,75.0
2026-06-13,02:09:24,Mesa 8,SIGUE OCUPADA,75.0
2026-06-13,02:09:24,Mesa 10,SIGUE OCUPADA,75.0
2026-06-13,02:09:24,Mesa 14,SIGUE OCUPADA,75.0
2026-06-13,02:09:24,Mesa 15,SIGUE OCUPADA,75.0
2026-06-13,02:09:25,Mesa 13,SIGUE OCUPADA,75.2
2026-06-13,02:09:26,Mesa 16,SIGUE OCUPADA,75.0
2026-06-13,02:09:28,Mesa 11,SIGUE OCUPADA,60.6
2026-06-13,02:09:30,Mesa 9,SIGUE OCUPADA,76.0
2026-06-13,02:09:38,Mesa 12,SIGUE OCUPADA,77.4
2026-06-13,02:09:38,Mesa 1,LIBERADA (fin video),87.0
2026-06-13,02:09:38,Mesa 5,LIBERADA (fin video),87.0
2026-06-13,02:09:38,Mesa 8,LIBERADA (fin video),87.0
2026-06-13,02:09:38,Mesa 9,LIBERADA (fin video),83.0
2026-06-13,02:09:38,Mesa 10,LIBERADA (fin video),87.0
2026-06-13,02:09:38,Mesa 11,LIBERADA (fin video),69.0
2026-06-13,02:09:38,Mesa 12,LIBERADA (fin video),77.4
2026-06-13,02:09:38,Mesa 13,LIBERADA (fin video),87.0
